[2025-12-01 00:49:52] DEBUG: Получено сообщение | Context: {"connection_id":1682,"user_id":2,"type":"get_unread_counts"}
[2025-12-01 00:49:52] DEBUG: Запрос счетчиков непрочитанных | Context: {"connection_id":1682,"user_id":2}
[2025-12-01 00:49:53] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":2}
[2025-12-01 00:49:53] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:49:53] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":2}
[2025-12-01 00:49:55] DEBUG: Получено сообщение | Context: {"connection_id":1113,"user_id":3,"type":"unsubscribe_chat"}
[2025-12-01 00:49:55] INFO: Отписка от чата | Context: {"connection_id":1113,"user_id":3,"chat_type":"transaction","chat_id":6,"chat_key":"transaction_6"}
[2025-12-01 00:49:55] DEBUG: Получено сообщение | Context: {"connection_id":1113,"user_id":3,"type":"subscribe_chat"}
[2025-12-01 00:49:55] INFO: Подписка на чат | Context: {"connection_id":1113,"user_id":3,"chat_type":"transaction","chat_id":6,"chat_key":"transaction_6","total_subscribers":2}
[2025-12-01 00:49:56] DEBUG: Получено сообщение | Context: {"connection_id":1113,"user_id":3,"type":"mark_read"}
[2025-12-01 00:49:56] INFO: Сообщения отмечены как прочитанные | Context: {"connection_id":1113,"user_id":3,"chat_type":"transaction","chat_id":6}
[2025-12-01 00:49:56] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:49:56] DEBUG: Получено сообщение | Context: {"connection_id":1113,"user_id":3,"type":"get_unread_counts"}
[2025-12-01 00:49:56] DEBUG: Запрос счетчиков непрочитанных | Context: {"connection_id":1113,"user_id":3}
[2025-12-01 00:49:56] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":2}
[2025-12-01 00:49:56] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:49:56] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":2}
[2025-12-01 00:49:56] DEBUG: Получено сообщение | Context: {"connection_id":1113,"user_id":3,"type":"get_unread_counts"}
[2025-12-01 00:49:56] DEBUG: Запрос счетчиков непрочитанных | Context: {"connection_id":1113,"user_id":3}
[2025-12-01 00:49:59] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":2}
[2025-12-01 00:49:59] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:49:59] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":2}
[2025-12-01 00:50:02] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":2}
[2025-12-01 00:50:02] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:50:02] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":2}
[2025-12-01 00:50:05] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":2}
[2025-12-01 00:50:05] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:50:05] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":2}
[2025-12-01 00:50:08] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":2}
[2025-12-01 00:50:08] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:50:08] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":2}
[2025-12-01 00:50:11] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":2}
[2025-12-01 00:50:11] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:50:11] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":2}
[2025-12-01 00:50:14] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":2}
[2025-12-01 00:50:14] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:50:14] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":2}
[2025-12-01 00:50:17] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":2}
[2025-12-01 00:50:17] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:50:17] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":2}
[2025-12-01 00:50:20] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":2}
[2025-12-01 00:50:20] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:50:20] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":2}
[2025-12-01 00:50:23] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":2}
[2025-12-01 00:50:23] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:50:23] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":2}
[2025-12-01 00:50:26] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":2}
[2025-12-01 00:50:26] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:50:26] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":2}
[2025-12-01 00:50:29] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":2}
[2025-12-01 00:50:29] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:50:29] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":2}
[2025-12-01 00:50:31] DEBUG: Получено сообщение | Context: {"connection_id":1682,"user_id":2,"type":"unsubscribe_chat"}
[2025-12-01 00:50:31] INFO: Отписка от чата | Context: {"connection_id":1682,"user_id":2,"chat_type":"transaction","chat_id":6,"chat_key":"transaction_6"}
[2025-12-01 00:50:31] DEBUG: Получено сообщение | Context: {"connection_id":1682,"user_id":2,"type":"unsubscribe_chat"}
[2025-12-01 00:50:31] INFO: Отписка от чата | Context: {"connection_id":1682,"user_id":2,"chat_type":"transaction","chat_id":5,"chat_key":"transaction_5"}
[2025-12-01 00:50:31] INFO: Клиент отключился | Context: {"connection_id":1682,"user_id":2,"remote_address":"127.0.0.1"}
[2025-12-01 00:50:32] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:50:32] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:50:35] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:50:35] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:50:38] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:50:38] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:50:41] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:50:41] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:50:44] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:50:44] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:50:47] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:50:47] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:50:50] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:50:50] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:50:53] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:50:53] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:50:56] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:50:56] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:50:59] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:50:59] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:51:02] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:51:02] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:51:05] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:51:05] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:51:08] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:51:08] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:51:11] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:51:11] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:51:14] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:51:14] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:51:17] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:51:17] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:51:20] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:51:20] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:51:23] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:51:23] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:51:26] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:51:26] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:51:29] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:51:29] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:51:32] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:51:32] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:51:35] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:51:35] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:51:38] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:51:38] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:51:41] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:51:41] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:51:44] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:51:44] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:51:47] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:51:47] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:51:50] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:51:50] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:51:53] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:51:53] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:51:56] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:51:56] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:51:59] DEBUG: Получено сообщение | Context: {"connection_id":1113,"user_id":3,"type":"unsubscribe_chat"}
[2025-12-01 00:51:59] INFO: Отписка от чата | Context: {"connection_id":1113,"user_id":3,"chat_type":"transaction","chat_id":6,"chat_key":"transaction_6"}
[2025-12-01 00:51:59] DEBUG: Получено сообщение | Context: {"connection_id":1113,"user_id":3,"type":"unsubscribe_chat"}
[2025-12-01 00:51:59] INFO: Отписка от чата | Context: {"connection_id":1113,"user_id":3,"chat_type":"transaction","chat_id":5,"chat_key":"transaction_5"}
[2025-12-01 00:51:59] DEBUG: Получено сообщение | Context: {"connection_id":1113,"user_id":3,"type":"unsubscribe_chat"}
[2025-12-01 00:51:59] INFO: Отписка от чата | Context: {"connection_id":1113,"user_id":3,"chat_type":"transaction","chat_id":3,"chat_key":"transaction_3"}
[2025-12-01 00:51:59] DEBUG: Получено сообщение | Context: {"connection_id":1113,"user_id":3,"type":"unsubscribe_chat"}
[2025-12-01 00:51:59] INFO: Отписка от чата | Context: {"connection_id":1113,"user_id":3,"chat_type":"transaction","chat_id":2,"chat_key":"transaction_2"}
[2025-12-01 00:51:59] DEBUG: Получено сообщение | Context: {"connection_id":1113,"user_id":3,"type":"unsubscribe_chat"}
[2025-12-01 00:51:59] INFO: Отписка от чата | Context: {"connection_id":1113,"user_id":3,"chat_type":"transaction","chat_id":1,"chat_key":"transaction_1"}
[2025-12-01 00:51:59] DEBUG: Получено сообщение | Context: {"connection_id":1113,"user_id":3,"type":"unsubscribe_chat"}
[2025-12-01 00:51:59] INFO: Отписка от чата | Context: {"connection_id":1113,"user_id":3,"chat_type":"community","chat_id":1,"chat_key":"community_1"}
[2025-12-01 00:51:59] ERROR: Ошибка WebSocket соединения | Context: {"connection_id":1113,"user_id":3,"remote_address":"127.0.0.1","error":"Unable to write to stream: fwrite(): SSL operation failed with code 1. OpenSSL Error messages:\nerror:1420C0CF:SSL routines:ssl_write_internal:protocol is shutdown","file":"F:\\OpenServer\\domains\\ogas\\vendor\\react\\stream\\src\\WritableResourceStream.php","line":150,"trace":"#0 F:\\OpenServer\\domains\\ogas\\vendor\\react\\event-loop\\src\\StreamSelectLoop.php(254): React\\Stream\\WritableResourceStream->handleWrite()\n#1 F:\\OpenServer\\domains\\ogas\\vendor\\react\\event-loop\\src\\StreamSelectLoop.php(213): React\\EventLoop\\StreamSelectLoop->waitForStreamActivity()\n#2 F:\\OpenServer\\domains\\ogas\\vendor\\cboden\\ratchet\\src\\Ratchet\\Server\\IoServer.php(74): React\\EventLoop\\StreamSelectLoop->run()\n#3 F:\\OpenServer\\domains\\ogas\\websocket\\chat-server.php(1469): Ratchet\\Server\\IoServer->run()\n#4 {main}"}
[2025-12-01 00:51:59] INFO: Клиент отключился | Context: {"connection_id":1113,"user_id":3,"remote_address":"127.0.0.1"}
[2025-12-01 00:52:02] INFO: Новое подключение | Context: {"connection_id":2055,"remote_address":"127.0.0.1"}
[2025-12-01 00:52:02] DEBUG: Получено сообщение | Context: {"connection_id":2055,"user_id":null,"type":"auth"}
[2025-12-01 00:52:02] INFO: Пользователь аутентифицирован | Context: {"connection_id":2055,"user_id":3,"user_email":"test@example.com","total_connections":1}
[2025-12-01 00:52:02] DEBUG: Получено сообщение | Context: {"connection_id":2055,"user_id":3,"type":"get_unread_counts"}
[2025-12-01 00:52:02] DEBUG: Запрос счетчиков непрочитанных | Context: {"connection_id":2055,"user_id":3}
[2025-12-01 00:52:02] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:52:02] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:52:02] DEBUG: Получено сообщение | Context: {"connection_id":2055,"user_id":3,"type":"subscribe_chat"}
[2025-12-01 00:52:02] INFO: Подписка на чат | Context: {"connection_id":2055,"user_id":3,"chat_type":"support","chat_id":1,"chat_key":"support_1","total_subscribers":1}
[2025-12-01 00:52:03] INFO: Клиент отключился | Context: {"connection_id":2055,"user_id":3,"remote_address":"127.0.0.1"}
[2025-12-01 00:52:04] INFO: Новое подключение | Context: {"connection_id":2079,"remote_address":"127.0.0.1"}
[2025-12-01 00:52:04] DEBUG: Получено сообщение | Context: {"connection_id":2079,"user_id":null,"type":"auth"}
[2025-12-01 00:52:04] INFO: Пользователь аутентифицирован | Context: {"connection_id":2079,"user_id":3,"user_email":"test@example.com","total_connections":1}
[2025-12-01 00:52:04] DEBUG: Получено сообщение | Context: {"connection_id":2079,"user_id":3,"type":"get_unread_counts"}
[2025-12-01 00:52:04] DEBUG: Запрос счетчиков непрочитанных | Context: {"connection_id":2079,"user_id":3}
[2025-12-01 00:52:04] DEBUG: Получено сообщение | Context: {"connection_id":2079,"user_id":3,"type":"subscribe_chat"}
[2025-12-01 00:52:04] INFO: Подписка на чат | Context: {"connection_id":2079,"user_id":3,"chat_type":"support","chat_id":2,"chat_key":"support_2","total_subscribers":1}
[2025-12-01 00:52:05] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:52:05] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:52:08] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:52:08] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:52:11] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:52:11] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:52:14] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:52:14] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:52:17] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:52:17] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:52:20] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:52:20] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:52:23] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:52:23] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:52:26] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:52:26] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:52:29] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:52:29] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:52:32] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:52:32] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:52:35] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:52:35] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:52:38] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:52:38] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:52:41] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:52:41] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:52:44] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:52:44] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:52:47] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:52:47] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:52:50] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:52:50] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:52:53] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:52:53] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:52:56] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:52:56] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:52:59] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:52:59] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:53:02] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:53:02] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:53:05] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:53:05] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:53:08] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:53:08] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:53:11] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:53:11] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:53:14] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:53:14] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:53:17] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:53:17] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:53:20] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:53:20] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:53:23] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:53:23] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:53:26] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:53:26] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:53:29] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:53:29] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:53:32] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:53:32] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:53:35] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:53:35] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:53:38] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:53:38] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:53:41] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:53:41] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:53:44] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:53:44] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:53:47] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:53:47] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:53:50] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:53:50] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:53:53] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:53:53] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:53:56] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:53:56] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:53:59] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:53:59] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:54:02] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:54:02] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:54:05] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:54:05] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:54:08] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:54:08] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:54:11] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:54:11] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:54:14] DEBUG: Периодическое обновление счетчиков | Context: {"users_count":1}
[2025-12-01 00:54:14] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
[2025-12-01 00:54:17] ERROR: Ошибка WebSocket соединения | Context: {"connection_id":2079,"user_id":3,"remote_address":"127.0.0.1","error":"Unable to write to stream: fwrite(): SSL operation failed with code 1. OpenSSL Error messages:\nerror:1420C0CF:SSL routines:ssl_write_internal:protocol is shutdown","file":"F:\\OpenServer\\domains\\ogas\\vendor\\react\\stream\\src\\WritableResourceStream.php","line":150,"trace":"#0 F:\\OpenServer\\domains\\ogas\\vendor\\react\\event-loop\\src\\StreamSelectLoop.php(254): React\\Stream\\WritableResourceStream->handleWrite()\n#1 F:\\OpenServer\\domains\\ogas\\vendor\\react\\event-loop\\src\\StreamSelectLoop.php(213): React\\EventLoop\\StreamSelectLoop->waitForStreamActivity()\n#2 F:\\OpenServer\\domains\\ogas\\vendor\\cboden\\ratchet\\src\\Ratchet\\Server\\IoServer.php(74): React\\EventLoop\\StreamSelectLoop->run()\n#3 F:\\OpenServer\\domains\\ogas\\websocket\\chat-server.php(1469): Ratchet\\Server\\IoServer->run()\n#4 {main}"}
[2025-12-01 00:54:17] INFO: Клиент отключился | Context: {"connection_id":2079,"user_id":3,"remote_address":"127.0.0.1"}
[2025-12-01 00:54:17] INFO: Новое подключение | Context: {"connection_id":2276,"remote_address":"127.0.0.1"}
[2025-12-01 00:54:17] DEBUG: Получено сообщение | Context: {"connection_id":2276,"user_id":null,"type":"auth"}
[2025-12-01 00:54:17] INFO: Пользователь аутентифицирован | Context: {"connection_id":2276,"user_id":3,"user_email":"test@example.com","total_connections":1}
[2025-12-01 00:54:17] DEBUG: Получено сообщение | Context: {"connection_id":2276,"user_id":3,"type":"get_unread_counts"}
[2025-12-01 00:54:17] DEBUG: Запрос счетчиков непрочитанных | Context: {"connection_id":2276,"user_id":3}
[2025-12-01 00:54:18] DEBUG: Получено сообщение | Context: {"connection_id":2276,"user_id":3,"type":"subscribe_chat"}
[2025-12-01 00:54:18] INFO: Подписка на чат | Context: {"connection_id":2276,"user_id":3,"chat_type":"support","chat_id":2,"chat_key":"support_2","total_subscribers":1}
[2025-12-01 00:54:18] INFO: Клиент отключился | Context: {"connection_id":2276,"user_id":3,"remote_address":"127.0.0.1"}
[2025-12-01 00:55:57] INFO: Новое подключение | Context: {"connection_id":2295,"remote_address":"127.0.0.1"}
[2025-12-01 00:55:57] DEBUG: Получено сообщение | Context: {"connection_id":2295,"user_id":null,"type":"auth"}
[2025-12-01 00:55:57] INFO: Пользователь аутентифицирован | Context: {"connection_id":2295,"user_id":3,"user_email":"test@example.com","total_connections":1}
[2025-12-01 00:55:57] DEBUG: Получено сообщение | Context: {"connection_id":2295,"user_id":3,"type":"get_unread_counts"}
[2025-12-01 00:55:57] DEBUG: Запрос счетчиков непрочитанных | Context: {"connection_id":2295,"user_id":3}
[2025-12-01 00:55:57] DEBUG: Получено сообщение | Context: {"connection_id":2295,"user_id":3,"type":"mark_read"}
[2025-12-01 00:55:57] INFO: Сообщения отмечены как прочитанные | Context: {"connection_id":2295,"user_id":3,"chat_type":"transaction","chat_id":5}
[2025-12-01 00:55:57] DEBUG: Обновление счетчиков непрочитанных | Context: {"user_id":3}
